,DateTime,TimeOffset,DateTimeUTC,Meter_Hydros21_Cond,Meter_Hydros21_Depth,Meter_Hydros21_Temp,EnviroDIY_Mayfly_Batt,EnviroDIY_Mayfly_Temp,Digi_Cellular_SignalPercent
127593,2023-05-05 04:50:00,-8,2023-05-04 20:50:00,386.8,373.2,16.8,4.109,12.25,109.0
127594,2023-05-05 04:55:00,-8,2023-05-04 20:55:00,388.8,372.3,16.8,4.094,12.5,109.0
127595,2023-05-05 05:00:00,-8,2023-05-04 21:00:00,386.7,372.0,16.8,4.109,12.25,109.0
127596,2023-05-05 05:05:00,-8,2023-05-04 21:05:00,388.5,373.2,16.8,4.094,12.25,71.0
127597,2023-05-05 05:10:00,-8,2023-05-04 21:10:00,388.0,373.2,16.8,4.094,12.25,109.0
127598,2023-05-05 05:15:00,-8,2023-05-04 21:15:00,387.7,373.3,16.8,4.094,12.0,109.0
127599,2023-05-05 05:20:00,-8,2023-05-04 21:20:00,389.2,384.7,16.8,4.094,12.0,109.0
127600,2023-05-05 05:25:00,-8,2023-05-04 21:25:00,389.8,375.0,16.8,4.094,12.0,109.0
127601,2023-05-05 05:30:00,-8,2023-05-04 21:30:00,389.8,373.3,16.8,4.094,12.0,109.0
127602,2023-05-05 05:35:00,-8,2023-05-04 21:35:00,388.8,374.0,16.8,4.094,12.0,109.0
127603,2023-05-05 05:40:00,-8,2023-05-04 21:40:00,389.2,372.8,16.8,4.094,12.0,71.0
127604,2023-05-05 05:45:00,-8,2023-05-04 21:45:00,389.2,383.5,16.8,4.094,12.0,109.0
127605,2023-05-05 05:50:00,-8,2023-05-04 21:50:00,390.2,377.3,16.8,4.094,12.0,109.0
127606,2023-05-05 05:55:00,-8,2023-05-04 21:55:00,391.2,373.8,16.8,4.094,12.0,71.0
127607,2023-05-05 06:00:00,-8,2023-05-04 22:00:00,389.8,373.5,16.8,4.094,12.0,109.0
127608,2023-05-05 06:05:00,-8,2023-05-04 22:05:00,390.3,373.0,16.8,4.094,11.75,109.0
127609,2023-05-05 06:10:00,-8,2023-05-04 22:10:00,390.5,384.8,16.8,4.094,11.75,109.0
127610,2023-05-05 06:15:00,-8,2023-05-04 22:15:00,392.2,374.0,16.8,4.094,12.0,109.0
127611,2023-05-05 06:20:00,-8,2023-05-04 22:20:00,391.2,373.2,16.8,4.094,11.75,109.0
127612,2023-05-05 06:25:00,-8,2023-05-04 22:25:00,391.8,373.2,16.8,4.094,11.75,109.0
127613,2023-05-05 06:30:00,-8,2023-05-04 22:30:00,391.5,373.0,16.8,4.094,11.75,109.0
127614,2023-05-05 06:35:00,-8,2023-05-04 22:35:00,392.3,377.3,16.8,4.094,11.75,109.0
127615,2023-05-05 06:40:00,-8,2023-05-04 22:40:00,391.8,375.3,16.82,4.094,11.5,109.0
127616,2023-05-05 06:45:00,-8,2023-05-04 22:45:00,393.2,374.0,16.82,4.094,11.5,109.0
127617,2023-05-05 06:50:00,-8,2023-05-04 22:50:00,394.3,374.2,16.82,4.094,11.5,109.0
127618,2023-05-05 06:55:00,-8,2023-05-04 22:55:00,393.0,373.3,16.82,4.094,11.25,109.0
127619,2023-05-05 07:00:00,-8,2023-05-04 23:00:00,394.5,383.7,16.87,4.094,11.25,109.0
127620,2023-05-05 07:05:00,-8,2023-05-04 23:05:00,394.8,374.8,16.9,4.094,11.25,109.0
127621,2023-05-05 07:10:00,-8,2023-05-04 23:10:00,393.3,373.5,16.9,4.094,11.25,109.0
127622,2023-05-05 07:15:00,-8,2023-05-04 23:15:00,394.3,374.0,16.9,4.094,11.0,109.0
127623,2023-05-05 07:20:00,-8,2023-05-04 23:20:00,392.8,374.5,16.9,4.094,11.0,109.0
127624,2023-05-05 07:25:00,-8,2023-05-04 23:25:00,393.2,374.2,16.9,4.094,11.0,109.0
127625,2023-05-05 07:30:00,-8,2023-05-04 23:30:00,392.5,374.0,16.9,4.094,11.0,109.0
127626,2023-05-05 07:35:00,-8,2023-05-04 23:35:00,394.3,373.7,16.9,4.094,11.0,109.0
127627,2023-05-05 07:40:00,-8,2023-05-04 23:40:00,393.8,380.5,16.9,4.094,11.0,109.0
127628,2023-05-05 07:45:00,-8,2023-05-04 23:45:00,392.8,380.0,16.9,4.094,11.0,109.0
127629,2023-05-05 07:50:00,-8,2023-05-04 23:50:00,393.7,373.8,16.9,4.094,11.0,109.0
127630,2023-05-05 07:55:00,-8,2023-05-04 23:55:00,393.8,374.0,16.9,4.094,11.0,109.0
127631,2023-05-05 08:00:00,-8,2023-05-05 00:00:00,393.2,372.8,16.9,4.094,11.0,109.0
127632,2023-05-05 08:05:00,-8,2023-05-05 00:05:00,393.8,373.7,16.9,4.094,11.25,109.0
127633,2023-05-05 08:10:00,-8,2023-05-05 00:10:00,393.2,373.2,16.9,4.094,11.25,109.0
127634,2023-05-05 08:15:00,-8,2023-05-05 00:15:00,395.3,375.0,16.9,4.094,11.25,109.0
127635,2023-05-05 08:20:00,-8,2023-05-05 00:20:00,395.2,373.3,16.9,4.094,11.25,109.0
127636,2023-05-05 08:25:00,-8,2023-05-05 00:25:00,394.3,374.0,16.9,4.094,11.25,109.0
127637,2023-05-05 08:30:00,-8,2023-05-05 00:30:00,394.8,375.7,16.9,4.094,11.25,109.0
127638,2023-05-05 08:35:00,-8,2023-05-05 00:35:00,395.5,377.5,16.9,4.094,11.25,109.0
127639,2023-05-05 08:40:00,-8,2023-05-05 00:40:00,395.5,373.3,16.9,4.094,11.25,109.0
127640,2023-05-05 08:45:00,-8,2023-05-05 00:45:00,395.8,372.8,16.9,4.094,11.25,109.0
127641,2023-05-05 08:50:00,-8,2023-05-05 00:50:00,395.8,373.8,16.9,4.094,11.25,109.0
127642,2023-05-05 08:55:00,-8,2023-05-05 00:55:00,394.7,373.2,16.9,4.094,11.25,109.0
127643,2023-05-05 09:00:00,-8,2023-05-05 01:00:00,396.8,372.7,16.9,4.094,11.25,109.0
127644,2023-05-05 09:05:00,-8,2023-05-05 01:05:00,397.5,373.7,16.9,4.094,11.25,109.0
127645,2023-05-05 09:10:00,-8,2023-05-05 01:10:00,395.7,372.8,16.9,4.094,11.25,71.0
127646,2023-05-05 09:15:00,-8,2023-05-05 01:15:00,397.5,372.8,16.9,4.094,11.25,109.0
127647,2023-05-05 09:20:00,-8,2023-05-05 01:20:00,396.5,374.3,16.9,4.094,11.25,109.0
127648,2023-05-05 09:25:00,-8,2023-05-05 01:25:00,396.3,378.3,16.9,4.094,11.25,109.0
127649,2023-05-05 09:30:00,-8,2023-05-05 01:30:00,395.8,383.7,16.9,4.094,11.25,109.0
127650,2023-05-05 09:35:00,-8,2023-05-05 01:35:00,398.5,377.2,16.9,4.094,11.25,109.0
127651,2023-05-05 09:40:00,-8,2023-05-05 01:40:00,397.0,373.5,16.9,4.094,11.25,109.0
127652,2023-05-05 09:45:00,-8,2023-05-05 01:45:00,397.2,372.3,16.9,4.094,11.25,71.0
127653,2023-05-05 09:50:00,-8,2023-05-05 01:50:00,397.3,373.8,16.9,4.094,11.25,109.0
127654,2023-05-05 09:55:00,-8,2023-05-05 01:55:00,398.7,373.0,16.9,4.094,11.25,109.0
127655,2023-05-05 10:00:00,-8,2023-05-05 02:00:00,398.2,372.7,16.9,4.094,11.25,109.0
127656,2023-05-05 10:05:00,-8,2023-05-05 02:05:00,398.8,381.8,16.9,4.094,11.25,109.0
127657,2023-05-05 10:10:00,-8,2023-05-05 02:10:00,399.2,375.5,16.9,4.094,11.25,71.0
127658,2023-05-05 10:15:00,-8,2023-05-05 02:15:00,399.3,373.0,16.9,4.094,11.25,109.0
127659,2023-05-05 10:20:00,-8,2023-05-05 02:20:00,399.2,376.5,16.9,4.094,11.25,109.0
127660,2023-05-05 10:25:00,-8,2023-05-05 02:25:00,400.0,373.2,16.9,4.094,11.25,109.0
127661,2023-05-05 10:30:00,-8,2023-05-05 02:30:00,399.8,372.8,16.9,4.094,11.25,109.0
127662,2023-05-05 10:35:00,-8,2023-05-05 02:35:00,399.3,372.8,16.9,4.094,11.25,109.0
127663,2023-05-05 10:40:00,-8,2023-05-05 02:40:00,398.7,372.5,16.9,4.094,11.25,109.0
127664,2023-05-05 10:45:00,-8,2023-05-05 02:45:00,399.3,373.7,16.9,4.094,11.25,109.0
127665,2023-05-05 10:50:00,-8,2023-05-05 02:50:00,399.0,374.0,16.9,4.094,11.25,71.0
127666,2023-05-05 10:55:00,-8,2023-05-05 02:55:00,400.5,383.5,16.9,4.094,11.25,109.0
127667,2023-05-05 11:00:00,-8,2023-05-05 03:00:00,400.2,373.2,16.9,4.094,11.25,109.0
127668,2023-05-05 11:05:00,-8,2023-05-05 03:05:00,400.2,372.8,16.9,4.094,11.25,71.0
127669,2023-05-05 11:10:00,-8,2023-05-05 03:10:00,399.0,372.7,16.9,4.094,11.25,109.0
127670,2023-05-05 11:15:00,-8,2023-05-05 03:15:00,400.5,372.3,16.9,4.094,11.25,109.0
127671,2023-05-05 11:20:00,-8,2023-05-05 03:20:00,400.7,371.5,16.9,4.094,11.25,109.0
127672,2023-05-05 11:25:00,-8,2023-05-05 03:25:00,400.2,382.0,16.9,4.094,11.25,109.0
127673,2023-05-05 11:30:00,-8,2023-05-05 03:30:00,401.5,375.3,16.9,4.094,11.25,109.0
127674,2023-05-05 11:35:00,-8,2023-05-05 03:35:00,400.3,372.0,16.9,4.094,11.25,109.0
127675,2023-05-05 11:40:00,-8,2023-05-05 03:40:00,401.0,372.7,16.9,4.094,11.25,109.0
127676,2023-05-05 11:45:00,-8,2023-05-05 03:45:00,402.0,382.7,16.9,4.094,11.25,109.0
127677,2023-05-05 11:50:00,-8,2023-05-05 03:50:00,401.0,373.8,16.9,4.094,11.25,109.0
127678,2023-05-05 11:55:00,-8,2023-05-05 03:55:00,402.3,372.8,16.9,4.094,11.25,109.0
127679,2023-05-05 12:00:00,-8,2023-05-05 04:00:00,400.2,373.0,16.9,4.094,11.5,109.0
127680,2023-05-05 12:05:00,-8,2023-05-05 04:05:00,402.2,372.8,16.9,4.094,11.25,109.0
127681,2023-05-05 12:10:00,-8,2023-05-05 04:10:00,404.3,372.3,16.9,4.094,11.5,109.0
127682,2023-05-05 12:15:00,-8,2023-05-05 04:15:00,403.5,373.0,16.9,4.094,11.5,109.0
127683,2023-05-05 12:20:00,-8,2023-05-05 04:20:00,402.5,373.8,16.9,4.094,11.25,109.0
127684,2023-05-05 12:25:00,-8,2023-05-05 04:25:00,402.2,374.8,16.9,4.094,11.25,109.0
127685,2023-05-05 12:30:00,-8,2023-05-05 04:30:00,402.8,378.5,16.9,4.094,11.25,109.0
127686,2023-05-05 12:35:00,-8,2023-05-05 04:35:00,402.8,373.7,16.9,4.094,11.5,109.0
127687,2023-05-05 12:40:00,-8,2023-05-05 04:40:00,402.8,373.8,16.9,4.094,11.5,109.0
127688,2023-05-05 12:45:00,-8,2023-05-05 04:45:00,403.3,372.5,16.9,4.094,11.5,109.0
127689,2023-05-05 12:50:00,-8,2023-05-05 04:50:00,404.3,372.5,16.9,4.094,11.25,109.0
127690,2023-05-05 12:55:00,-8,2023-05-05 04:55:00,402.3,372.2,16.9,4.094,11.5,109.0
127691,2023-05-05 13:00:00,-8,2023-05-05 05:00:00,404.3,373.8,16.9,4.094,11.25,109.0
127692,2023-05-05 13:05:00,-8,2023-05-05 05:05:00,405.2,372.8,16.9,4.078,11.25,71.0
127693,2023-05-05 13:10:00,-8,2023-05-05 05:10:00,404.5,373.0,16.9,4.078,11.25,109.0
127694,2023-05-05 13:15:00,-8,2023-05-05 05:15:00,404.0,380.3,16.9,4.078,11.25,109.0
127695,2023-05-05 13:20:00,-8,2023-05-05 05:20:00,405.3,381.5,16.9,4.078,11.25,109.0
127696,2023-05-05 13:25:00,-8,2023-05-05 05:25:00,405.2,374.3,16.9,4.078,11.25,109.0
127697,2023-05-05 13:30:00,-8,2023-05-05 05:30:00,403.5,372.5,16.9,4.078,11.25,109.0
127698,2023-05-05 13:35:00,-8,2023-05-05 05:35:00,406.0,373.0,16.9,4.078,11.25,109.0
127699,2023-05-05 13:40:00,-8,2023-05-05 05:40:00,405.5,372.8,16.9,4.078,11.25,109.0
127700,2023-05-05 13:45:00,-8,2023-05-05 05:45:00,404.5,373.5,16.9,4.078,11.5,71.0
127701,2023-05-05 13:50:00,-8,2023-05-05 05:50:00,406.2,372.0,16.9,4.078,11.5,109.0
127702,2023-05-05 13:55:00,-8,2023-05-05 05:55:00,405.3,371.8,16.9,4.078,11.5,109.0
127703,2023-05-05 14:00:00,-8,2023-05-05 06:00:00,406.0,373.3,16.9,4.078,11.5,109.0
127704,2023-05-05 14:05:00,-8,2023-05-05 06:05:00,406.2,372.0,16.9,4.078,11.5,109.0
127705,2023-05-05 14:10:00,-8,2023-05-05 06:10:00,406.3,377.3,16.9,4.078,11.5,109.0
127706,2023-05-05 14:15:00,-8,2023-05-05 06:15:00,405.2,372.8,16.9,4.078,11.5,109.0
127707,2023-05-05 14:20:00,-8,2023-05-05 06:20:00,404.7,374.7,16.9,4.078,11.5,109.0
127708,2023-05-05 14:25:00,-8,2023-05-05 06:25:00,405.8,372.5,16.9,4.078,11.5,109.0
127709,2023-05-05 14:30:00,-8,2023-05-05 06:30:00,405.7,372.3,16.9,4.078,11.75,109.0
127710,2023-05-05 14:35:00,-8,2023-05-05 06:35:00,406.8,372.5,16.9,4.078,11.75,109.0
127711,2023-05-05 14:40:00,-8,2023-05-05 06:40:00,405.8,372.8,16.9,4.078,11.75,109.0
127712,2023-05-05 14:45:00,-8,2023-05-05 06:45:00,406.2,373.0,16.9,4.078,11.75,109.0
127713,2023-05-05 14:50:00,-8,2023-05-05 06:50:00,407.0,375.5,16.85,4.078,12.0,109.0
127714,2023-05-05 14:55:00,-8,2023-05-05 06:55:00,406.0,377.2,16.88,4.078,11.75,109.0
127715,2023-05-05 15:00:00,-8,2023-05-05 07:00:00,408.0,371.8,16.83,4.078,12.0,109.0
127716,2023-05-05 15:05:00,-8,2023-05-05 07:05:00,406.2,372.5,16.82,4.078,12.0,109.0
127717,2023-05-05 15:10:00,-8,2023-05-05 07:10:00,406.0,384.0,16.82,4.078,12.25,109.0
127718,2023-05-05 15:15:00,-8,2023-05-05 07:15:00,405.8,376.0,16.82,4.078,12.25,109.0
127719,2023-05-05 15:20:00,-8,2023-05-05 07:20:00,406.5,373.2,16.8,4.078,12.5,109.0
127720,2023-05-05 15:25:00,-8,2023-05-05 07:25:00,406.3,374.2,16.8,4.078,12.75,109.0
127721,2023-05-05 15:30:00,-8,2023-05-05 07:30:00,405.7,373.0,16.8,4.078,12.75,109.0
127722,2023-05-05 15:35:00,-8,2023-05-05 07:35:00,406.5,373.0,16.8,4.078,13.0,109.0
127723,2023-05-05 15:40:00,-8,2023-05-05 07:40:00,407.3,372.2,16.8,4.078,13.25,109.0
127724,2023-05-05 15:45:00,-8,2023-05-05 07:45:00,406.8,377.3,16.8,4.078,13.5,109.0
127725,2023-05-05 15:50:00,-8,2023-05-05 07:50:00,406.7,372.8,16.8,4.078,14.0,71.0
127726,2023-05-05 15:55:00,-8,2023-05-05 07:55:00,406.5,372.0,16.8,4.078,14.25,109.0
127727,2023-05-05 16:00:00,-8,2023-05-05 08:00:00,407.3,372.0,16.8,4.078,14.75,109.0
127728,2023-05-05 16:05:00,-8,2023-05-05 08:05:00,407.8,372.2,16.8,4.078,15.0,109.0
127729,2023-05-05 16:10:00,-8,2023-05-05 08:10:00,408.7,371.7,16.8,4.078,15.5,109.0
127730,2023-05-05 16:15:00,-8,2023-05-05 08:15:00,408.0,371.5,16.8,4.078,15.75,109.0
127731,2023-05-05 16:20:00,-8,2023-05-05 08:20:00,408.5,373.3,16.8,4.078,16.25,109.0
127732,2023-05-05 16:25:00,-8,2023-05-05 08:25:00,407.8,373.2,16.8,4.078,16.5,109.0
127733,2023-05-05 16:30:00,-8,2023-05-05 08:30:00,408.0,372.3,16.8,4.078,17.0,109.0
127734,2023-05-05 16:35:00,-8,2023-05-05 08:35:00,407.8,378.0,16.8,4.094,17.75,109.0
127735,2023-05-05 16:40:00,-8,2023-05-05 08:40:00,408.5,371.5,16.8,4.094,17.75,109.0
127736,2023-05-05 16:45:00,-8,2023-05-05 08:45:00,408.7,371.7,16.8,4.094,18.25,109.0
127737,2023-05-05 16:50:00,-8,2023-05-05 08:50:00,407.8,371.7,16.8,4.124,19.25,109.0
127738,2023-05-05 16:55:00,-8,2023-05-05 08:55:00,407.7,371.7,16.8,4.124,24.0,109.0
127739,2023-05-05 17:00:00,-8,2023-05-05 09:00:00,407.0,372.2,16.8,4.139,27.25,109.0
127740,2023-05-05 17:05:00,-8,2023-05-05 09:05:00,408.3,381.0,16.8,4.139,29.25,109.0
127741,2023-05-05 17:10:00,-8,2023-05-05 09:10:00,409.5,374.0,16.8,4.139,27.25,109.0
127742,2023-05-05 17:15:00,-8,2023-05-05 09:15:00,408.3,378.0,16.8,4.139,30.0,109.0
127743,2023-05-05 17:20:00,-8,2023-05-05 09:20:00,409.0,376.7,16.8,4.139,31.25,109.0
127744,2023-05-05 17:25:00,-8,2023-05-05 09:25:00,408.5,372.2,16.8,4.139,32.25,109.0
127745,2023-05-05 17:30:00,-8,2023-05-05 09:30:00,408.0,372.8,16.8,4.124,32.0,109.0
127746,2023-05-05 17:35:00,-8,2023-05-05 09:35:00,408.0,371.8,16.8,4.124,30.75,109.0
127747,2023-05-05 17:40:00,-8,2023-05-05 09:40:00,408.8,372.3,16.8,4.124,29.0,109.0
127748,2023-05-05 17:45:00,-8,2023-05-05 09:45:00,408.3,372.2,16.8,4.139,27.75,71.0
127749,2023-05-05 17:50:00,-8,2023-05-05 09:50:00,407.8,371.3,16.8,4.139,30.75,109.0
127750,2023-05-05 17:55:00,-8,2023-05-05 09:55:00,408.3,372.0,16.8,4.139,31.5,109.0
127751,2023-05-05 18:00:00,-8,2023-05-05 10:00:00,406.8,376.7,16.8,4.154,32.0,109.0
127752,2023-05-05 18:05:00,-8,2023-05-05 10:05:00,408.5,373.0,16.8,4.154,32.25,109.0
127753,2023-05-05 18:10:00,-8,2023-05-05 10:10:00,409.0,376.5,16.8,4.154,32.75,109.0
127754,2023-05-05 18:15:00,-8,2023-05-05 10:15:00,408.5,372.0,16.8,4.154,33.0,109.0
127755,2023-05-05 18:20:00,-8,2023-05-05 10:20:00,409.2,371.3,16.8,4.154,33.5,109.0
127756,2023-05-05 18:25:00,-8,2023-05-05 10:25:00,407.7,371.3,16.8,4.139,33.75,109.0
127757,2023-05-05 18:30:00,-8,2023-05-05 10:30:00,409.0,372.0,16.8,4.154,33.25,109.0
127758,2023-05-05 18:35:00,-8,2023-05-05 10:35:00,409.2,372.0,16.8,4.154,32.5,109.0
127759,2023-05-05 18:40:00,-8,2023-05-05 10:40:00,408.2,371.7,16.8,4.154,32.5,109.0
127760,2023-05-05 18:45:00,-8,2023-05-05 10:45:00,408.3,372.0,16.8,4.154,31.5,109.0
127761,2023-05-05 18:50:00,-8,2023-05-05 10:50:00,408.5,372.2,16.8,4.154,31.25,109.0
127762,2023-05-05 18:55:00,-8,2023-05-05 10:55:00,408.2,375.2,16.8,4.154,30.75,109.0
127763,2023-05-05 19:00:00,-8,2023-05-05 11:00:00,408.5,383.5,16.8,4.154,29.5,109.0
127764,2023-05-05 19:05:00,-8,2023-05-05 11:05:00,409.0,374.7,16.8,4.154,28.75,109.0
127765,2023-05-05 19:10:00,-8,2023-05-05 11:10:00,408.8,373.0,16.8,4.154,28.25,109.0
127766,2023-05-05 19:15:00,-8,2023-05-05 11:15:00,408.8,372.0,16.8,4.154,28.25,109.0
127767,2023-05-05 19:20:00,-8,2023-05-05 11:20:00,409.2,372.0,16.8,4.154,28.5,109.0
127768,2023-05-05 19:25:00,-8,2023-05-05 11:25:00,408.2,372.5,16.8,4.154,28.5,109.0
127769,2023-05-05 19:30:00,-8,2023-05-05 11:30:00,409.0,372.3,16.8,4.154,28.25,71.0
127770,2023-05-05 19:35:00,-8,2023-05-05 11:35:00,409.8,371.0,16.8,4.154,28.25,109.0
127771,2023-05-05 19:40:00,-8,2023-05-05 11:40:00,409.3,371.5,16.8,4.154,28.0,109.0
127772,2023-05-05 19:45:00,-8,2023-05-05 11:45:00,408.5,376.0,16.8,4.139,27.75,109.0
127773,2023-05-05 19:50:00,-8,2023-05-05 11:50:00,408.2,372.0,16.8,4.139,27.75,109.0
127774,2023-05-05 19:55:00,-8,2023-05-05 11:55:00,408.7,370.7,16.8,4.139,27.75,109.0
127775,2023-05-05 20:00:00,-8,2023-05-05 12:00:00,408.2,370.8,16.8,4.139,27.75,109.0
127776,2023-05-05 20:05:00,-8,2023-05-05 12:05:00,407.3,370.5,16.8,4.139,27.75,109.0
127777,2023-05-05 20:10:00,-8,2023-05-05 12:10:00,408.8,371.2,16.8,4.139,27.5,71.0
127778,2023-05-05 20:15:00,-8,2023-05-05 12:15:00,410.2,370.8,16.8,4.139,27.0,109.0
127779,2023-05-05 20:20:00,-8,2023-05-05 12:20:00,408.8,370.8,16.8,4.139,27.0,109.0
127780,2023-05-05 20:25:00,-8,2023-05-05 12:25:00,408.8,370.0,16.8,4.139,26.5,109.0
127781,2023-05-05 20:30:00,-8,2023-05-05 12:30:00,408.8,371.0,16.8,4.139,26.25,109.0
127782,2023-05-05 20:35:00,-8,2023-05-05 12:35:00,410.0,376.0,16.82,4.139,25.75,109.0
127783,2023-05-05 20:40:00,-8,2023-05-05 12:40:00,409.0,371.8,16.82,4.139,25.25,109.0
127784,2023-05-05 20:45:00,-8,2023-05-05 12:45:00,409.8,370.3,16.82,4.139,25.0,109.0
127785,2023-05-05 20:55:00,-8,2023-05-05 12:55:00,408.8,375.7,16.82,4.139,24.75,71.0
127786,2023-05-05 21:00:00,-8,2023-05-05 13:00:00,410.0,371.8,16.82,4.139,24.5,109.0
127787,2023-05-05 21:05:00,-8,2023-05-05 13:05:00,410.0,372.0,16.82,4.139,24.25,109.0
127788,2023-05-05 21:10:00,-8,2023-05-05 13:10:00,410.0,372.0,16.82,4.139,24.25,109.0
127789,2023-05-05 21:15:00,-8,2023-05-05 13:15:00,409.5,372.2,16.82,4.139,24.0,109.0
127790,2023-05-05 21:20:00,-8,2023-05-05 13:20:00,409.8,371.3,16.82,4.139,23.75,71.0
127791,2023-05-05 21:25:00,-8,2023-05-05 13:25:00,408.8,377.3,16.82,4.139,23.5,109.0
127792,2023-05-05 21:30:00,-8,2023-05-05 13:30:00,409.7,371.2,16.83,4.139,23.25,109.0
127793,2023-05-05 21:35:00,-8,2023-05-05 13:35:00,408.2,371.0,16.9,4.139,23.0,71.0
127794,2023-05-05 21:40:00,-8,2023-05-05 13:40:00,411.7,370.0,16.9,4.139,23.0,109.0
127795,2023-05-05 21:45:00,-8,2023-05-05 13:45:00,409.3,370.3,16.9,4.139,23.25,109.0
127796,2023-05-05 21:50:00,-8,2023-05-05 13:50:00,412.0,370.3,16.9,4.139,23.25,109.0
127797,2023-05-05 21:55:00,-8,2023-05-05 13:55:00,409.8,370.8,16.9,4.139,23.5,109.0
127798,2023-05-05 22:00:00,-8,2023-05-05 14:00:00,411.0,374.5,16.9,4.139,23.5,109.0
127799,2023-05-05 22:05:00,-8,2023-05-05 14:05:00,410.8,371.3,16.9,4.139,23.75,109.0
127800,2023-05-05 22:10:00,-8,2023-05-05 14:10:00,410.3,378.8,16.9,4.139,23.75,109.0
127801,2023-05-05 22:15:00,-8,2023-05-05 14:15:00,411.3,372.3,16.9,4.139,23.75,109.0
127802,2023-05-05 22:20:00,-8,2023-05-05 14:20:00,411.8,372.0,16.9,4.139,24.0,109.0
127803,2023-05-05 22:25:00,-8,2023-05-05 14:25:00,410.3,371.0,16.9,4.139,23.75,109.0
127804,2023-05-05 22:30:00,-8,2023-05-05 14:30:00,410.2,370.7,16.9,4.139,23.5,109.0
127805,2023-05-05 22:35:00,-8,2023-05-05 14:35:00,410.7,370.3,16.9,4.139,23.0,109.0
127806,2023-05-05 22:40:00,-8,2023-05-05 14:40:00,411.5,371.0,16.9,4.139,23.0,109.0
127807,2023-05-05 22:45:00,-8,2023-05-05 14:45:00,410.8,381.5,16.9,4.139,22.5,109.0
127808,2023-05-05 22:50:00,-8,2023-05-05 14:50:00,412.2,374.7,16.9,4.139,22.25,109.0
127809,2023-05-05 22:55:00,-8,2023-05-05 14:55:00,411.2,372.0,16.9,4.139,21.75,71.0
127810,2023-05-05 23:00:00,-8,2023-05-05 15:00:00,411.0,380.7,16.9,4.139,21.5,109.0
127811,2023-05-05 23:05:00,-8,2023-05-05 15:05:00,411.7,373.3,16.9,4.139,21.0,109.0
127812,2023-05-05 23:10:00,-8,2023-05-05 15:10:00,411.5,371.7,16.9,4.139,20.75,109.0
127813,2023-05-05 23:15:00,-8,2023-05-05 15:15:00,411.7,372.3,16.9,4.139,20.25,109.0
127814,2023-05-05 23:20:00,-8,2023-05-05 15:20:00,412.0,371.0,16.9,4.139,20.0,109.0
127815,2023-05-05 23:25:00,-8,2023-05-05 15:25:00,412.2,371.0,16.9,4.139,19.75,109.0
127816,2023-05-05 23:30:00,-8,2023-05-05 15:30:00,410.8,371.0,16.9,4.139,19.5,109.0
127817,2023-05-05 23:35:00,-8,2023-05-05 15:35:00,412.5,371.7,16.9,4.139,19.25,109.0
127818,2023-05-05 23:40:00,-8,2023-05-05 15:40:00,410.8,371.7,16.9,4.139,19.0,109.0
127819,2023-05-05 23:45:00,-8,2023-05-05 15:45:00,412.8,370.0,16.9,4.139,18.75,71.0
127820,2023-05-05 23:50:00,-8,2023-05-05 15:50:00,412.2,381.0,16.9,4.139,18.5,109.0
127821,2023-05-05 23:55:00,-8,2023-05-05 15:55:00,412.7,371.5,16.92,4.139,18.25,109.0
127822,2023-05-06 00:00:00,-8,2023-05-05 16:00:00,411.0,371.2,16.92,4.139,18.0,109.0
127823,2023-05-06 00:05:00,-8,2023-05-05 16:05:00,412.2,371.2,16.92,4.139,18.0,109.0
127824,2023-05-06 00:10:00,-8,2023-05-05 16:10:00,412.7,371.3,16.92,4.139,17.75,109.0
127825,2023-05-06 00:15:00,-8,2023-05-05 16:15:00,411.8,370.8,16.92,4.139,17.5,109.0
127826,2023-05-06 00:20:00,-8,2023-05-05 16:20:00,411.8,370.7,16.92,4.139,17.25,109.0
127827,2023-05-06 00:25:00,-8,2023-05-05 16:25:00,413.7,369.5,16.92,4.139,17.0,109.0
127828,2023-05-06 00:30:00,-8,2023-05-05 16:30:00,413.3,370.8,16.92,4.139,16.75,109.0
127829,2023-05-06 00:35:00,-8,2023-05-05 16:35:00,413.8,383.5,16.97,4.139,16.5,71.0
127830,2023-05-06 00:40:00,-8,2023-05-05 16:40:00,412.7,381.8,16.97,4.139,16.25,109.0
127831,2023-05-06 00:50:00,-8,2023-05-05 16:50:00,412.3,371.0,17.0,4.139,15.75,109.0
127832,2023-05-06 00:55:00,-8,2023-05-05 16:55:00,414.5,371.5,17.0,4.139,15.5,109.0
127833,2023-05-06 01:00:00,-8,2023-05-05 17:00:00,413.5,370.5,17.0,4.124,15.25,109.0
127834,2023-05-06 01:05:00,-8,2023-05-05 17:05:00,414.2,370.3,16.95,4.124,15.0,71.0
127835,2023-05-06 01:10:00,-8,2023-05-05 17:10:00,413.5,371.7,17.0,4.124,15.0,109.0
127836,2023-05-06 01:15:00,-8,2023-05-05 17:15:00,413.8,371.0,16.97,4.124,14.75,109.0
127837,2023-05-06 01:20:00,-8,2023-05-05 17:20:00,413.7,370.8,17.0,4.124,14.75,71.0
127838,2023-05-06 01:25:00,-8,2023-05-05 17:25:00,414.0,375.8,17.0,4.124,14.5,109.0
127839,2023-05-06 01:30:00,-8,2023-05-05 17:30:00,414.8,378.5,17.0,4.124,14.5,109.0
